county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
22027,71055,0.029889879,0.014516129,0.000000000,0.028537026
22027,71235,0.000786576,0.000000000,0.000000000,0.000722456
22027,71001,0.024646041,0.009677419,0.000000000,0.023359422
22027,71048,0.007341374,0.003225806,0.017543860,0.007104154
22027,71079,0.015731515,0.003225806,0.017543860,0.014810355
22027,71003,0.057944415,0.017741935,0.017543860,0.054665864
22027,71040,0.537755637,0.587096774,0.719298246,0.542685129
22027,71222,0.026350288,0.004838710,0.000000000,0.024563516
22027,71038,0.285920294,0.358064516,0.228070175,0.290909091
22027,71028,0.000393288,0.000000000,0.000000000,0.000361228
22029,71354,0.070593150,0.007559395,0.010309278,0.064534390
22029,71316,0.005116959,0.001079914,0.010309278,0.004811775
22029,71343,0.056182122,0.017278618,0.000000000,0.052269082
22029,71334,0.434314954,0.411447084,0.371134021,0.431738843
22029,71326,0.027464495,0.014038877,0.030927835,0.026323238
22029,71373,0.406328321,0.548596112,0.577319588,0.420322672
22031,71027,0.067650012,0.060308555,0.056818182,0.067200000
22031,71049,0.115993513,0.061711080,0.136363636,0.113309091
22031,71419,0.011352228,0.007012623,0.000000000,0.011054545
22031,71063,0.026411306,0.019635344,0.011363636,0.025963636
22031,71046,0.044559425,0.026647966,0.034090909,0.043563636
22031,71052,0.391536026,0.624123422,0.534090909,0.404509091
22031,71032,0.083713028,0.054698457,0.034090909,0.081890909
22031,71030,0.047416789,0.022440393,0.034090909,0.046036364
22031,71078,0.211367673,0.123422160,0.159090909,0.206472727
22033,70896,0.004906885,0.014456953,0.000220483,0.005653997
22033,70770,0.007466999,0.000404957,0.001212656,0.006573786
22033,70704,0.002955687,0.005669393,0.000220483,0.003118780
22033,70892,0.004991333,0.005952863,0.000220483,0.004915847
22033,70898,0.003569048,0.018142059,0.000220483,0.004842419
22033,70815,0.055775812,0.062160849,0.047514056,0.056095534
22033,70811,0.025298902,0.010285899,0.012236799,0.023408243
22033,70777,0.002480110,0.000769418,0.000330724,0.002241503
22033,70802,0.063176141,0.059407143,0.062506890,0.062792990
22033,70895,0.006915863,0.017291650,0.000220483,0.007671349
22033,70714,0.035983822,0.020288329,0.027560357,0.034190644
22033,70804,0.000000000,0.000000000,0.000220483,0.000007729
22033,70825,0.000000000,0.001741314,0.000330724,0.000177774
22033,70767,0.000013334,0.000000000,0.000000000,0.000011594
22033,70819,0.008969288,0.005304932,0.002645794,0.008397905
22033,70816,0.095315347,0.110229205,0.143754823,0.098436745
22033,70835,0.004377972,0.012675144,0.000220483,0.005024058
22033,70791,0.057451442,0.038632866,0.016646456,0.054225039
22033,70874,0.005560247,0.010893334,0.000220483,0.005882012
22033,70807,0.031699187,0.021017251,0.023922390,0.030407142
22033,70821,0.009200409,0.027739532,0.000220483,0.010654867
22033,70818,0.019676430,0.013161092,0.017307904,0.018971614
22033,70893,0.000000000,0.000000000,0.000110241,0.000003865
22033,70803,0.000000000,0.000080991,0.000220483,0.000015459
22033,70827,0.000000000,0.000566939,0.000440966,0.000069564
22033,70806,0.065749589,0.110755649,0.108698049,0.071550308
22033,70809,0.062429441,0.113023406,0.128651747,0.069579332
22033,70814,0.025805591,0.028954402,0.012457281,0.025638152
22033,70836,0.002422330,0.009314003,0.001653621,0.003053081
22033,70879,0.005262456,0.020247833,0.000220483,0.006515816
22033,70722,0.000400018,0.000000000,0.000000000,0.000347819
22033,70820,0.052264545,0.009759456,0.122919193,0.050685011
22033,70748,0.000560025,0.000000000,0.000000000,0.000486947
22033,70805,0.054642429,0.048716287,0.035607981,0.053409596
22033,70739,0.023383261,0.006317324,0.004078933,0.021077854
22033,70812,0.019320859,0.002915688,0.004299416,0.017228653
22033,70817,0.067042980,0.039321293,0.033072429,0.063206508
22033,70810,0.086701631,0.049769175,0.096902216,0.083534618
22033,70801,0.000840037,0.020450312,0.006834969,0.002921683
22033,70884,0.007858127,0.024378392,0.000220483,0.009166973
22033,70808,0.079532424,0.059204665,0.085657590,0.077807192
22035,71237,0.013565891,0.002958580,0.000000000,0.012320917
22035,71254,0.860788114,0.931952663,0.964285714,0.869340974
22035,71286,0.093346253,0.041420118,0.017857143,0.087106017
22035,71276,0.032299742,0.023668639,0.017857143,0.031232092
22037,70791,0.006459267,0.000000000,0.000000000,0.006256384
22037,70722,0.276034801,0.263636364,0.461538462,0.276302349
22037,70730,0.218428684,0.095454545,0.000000000,0.214249234
22037,70777,0.240574743,0.336363636,0.192307692,0.243105209
22037,70748,0.203269180,0.231818182,0.346153846,0.204545455
22037,70761,0.044292117,0.059090909,0.000000000,0.044560776
22037,70789,0.010941207,0.013636364,0.000000000,0.010980592
22039,70524,0.000144342,0.000000000,0.005917160,0.000199203
22039,70580,0.000000000,0.000000000,0.011834320,0.000132802
22039,70586,0.653940531,0.706280193,0.692307692,0.657968127
22039,70554,0.197459584,0.250241546,0.195266272,0.201062417
22039,70589,0.005196305,0.009661836,0.000000000,0.005444887
22039,71433,0.000216513,0.000000000,0.000000000,0.000199203
22039,70576,0.000000000,0.000966184,0.005917160,0.000132802
22039,70515,0.047199769,0.015458937,0.041420118,0.044953519
22039,70535,0.035508083,0.005797101,0.023668639,0.033333333
22039,71325,0.005124134,0.001932367,0.000000000,0.004847278
22039,71367,0.041281755,0.006763285,0.017751479,0.038645418
22039,70585,0.000072171,0.000966184,0.005917160,0.000199203
22039,71463,0.013351617,0.001932367,0.000000000,0.012416999
22039,70570,0.000505196,0.000000000,0.000000000,0.000464807
22041,71243,0.012302667,0.003231018,0.005714286,0.011624411
22041,71378,0.075775721,0.033925687,0.040000000,0.072552360
22041,71219,0.064779532,0.021001616,0.017142857,0.061228580
22041,71232,0.047250953,0.037156704,0.000000000,0.045796172
22041,71336,0.072291780,0.022617124,0.017142857,0.068243311
22041,71230,0.000000000,0.000000000,0.005714286,0.000100210
22041,71324,0.000000000,0.000000000,0.005714286,0.000100210
22041,71368,0.000435493,0.001615509,0.000000000,0.000501052
22041,71295,0.727163854,0.880452342,0.902857143,0.739753482
22041,71249,0.000000000,0.000000000,0.005714286,0.000100210
22043,71467,0.273358727,0.195439739,0.203125000,0.270302248
22043,71432,0.048509971,0.013029316,0.046875000,0.047327095
22043,71417,0.279072373,0.488599349,0.343750000,0.286436485
22043,71404,0.014788259,0.019543974,0.000000000,0.014843498
22043,71407,0.041227874,0.055374593,0.046875000,0.041733893
22043,71423,0.223056240,0.195439739,0.281250000,0.222544907
22043,71360,0.028568228,0.003257329,0.000000000,0.027535764
22043,71454,0.091418328,0.029315961,0.078125000,0.089276111
22045,70528,0.008359826,0.012051823,0.005865103,0.008613040
22045,70533,0.001000824,0.000000000,0.000000000,0.000887404
22045,70592,0.006593665,0.000903887,0.015640274,0.006342329
22045,70518,0.009184034,0.006628503,0.017595308,0.009187242
22045,70513,0.000000000,0.000301296,0.000000000,0.000026100
22045,70569,0.018014836,0.010846641,0.001955034,0.016965078
22045,70582,0.008242082,0.000000000,0.007820137,0.007516835
22045,70563,0.241257506,0.103946972,0.093841642,0.225426737
22045,70544,0.110620511,0.060560410,0.117302053,0.106462390
22045,70552,0.005563405,0.001807773,0.001955034,0.005141724
22045,70560,0.528494054,0.648689364,0.736070381,0.544448504
22045,70562,0.062669257,0.154263332,0.001955034,0.068982617
22047,70764,0.638950539,0.767932489,0.743718593,0.649349706
22047,70780,0.026949905,0.007383966,0.000000000,0.025212526
22047,70740,0.027821814,0.004219409,0.005025126,0.025866454
22047,70721,0.019261256,0.010548523,0.120603015,0.020126426
22047,70757,0.027346227,0.008438819,0.030150754,0.026084429
22047,70346,0.000237793,0.000000000,0.000000000,0.000217976
22047,70772,0.006024096,0.002109705,0.000000000,0.005667369
22047,70788,0.141249207,0.100210970,0.060301508,0.137252053
22047,70776,0.112159163,0.099156118,0.040201005,0.110223062
22049,71270,0.068297511,0.031847134,0.000000000,0.065612648
22049,71268,0.141826923,0.048832272,0.063829787,0.135573123
22049,71251,0.543693439,0.783439490,0.787234043,0.560079051
22049,71226,0.134898190,0.089171975,0.106382979,0.131884058
22049,71227,0.038885747,0.010615711,0.000000000,0.036890646
22049,71435,0.000282805,0.000000000,0.000000000,0.000263505
22049,71238,0.071266968,0.033970276,0.021276596,0.068642951
22049,71225,0.000707014,0.000000000,0.000000000,0.000658762
22049,71247,0.000141403,0.002123142,0.021276596,0.000395257
22051,70003,0.080927973,0.033399217,0.036632391,0.074256193
22051,70031,0.000004690,0.000000000,0.000000000,0.000004017
22051,70358,0.000637782,0.000484047,0.000091811,0.000598581
22051,70011,0.003920484,0.010931386,0.000183621,0.004455211
22051,70063,0.008323993,0.014077689,0.000183621,0.008540828
22051,70094,0.063243591,0.024283006,0.043793610,0.058512305
22051,70114,0.000000000,0.000080674,0.000000000,0.000008035
22051,70064,0.006026102,0.009519584,0.000183621,0.006118382
22051,70009,0.001932104,0.009680933,0.000183621,0.002627329
22051,70004,0.005364872,0.012907910,0.000183621,0.005889395
22051,70115,0.000140687,0.000000000,0.000091811,0.000124537
22051,70058,0.075980473,0.072243960,0.101542416,0.076726846
22051,70059,0.011789588,0.015933202,0.000183621,0.011694426
22051,70096,0.004872467,0.005122827,0.000367242,0.004700268
22051,70067,0.007067188,0.002339559,0.000826295,0.006323266
22051,70121,0.030003892,0.030051228,0.026165993,0.029840673
22051,70065,0.106875384,0.046791174,0.154241645,0.102963981
22051,70005,0.062150920,0.044007906,0.064175542,0.060432585
22051,70062,0.033619554,0.088661208,0.051597503,0.039887997
22051,70036,0.003671936,0.000443709,0.000275432,0.003201806
22051,70183,0.003986138,0.011859142,0.000183621,0.004603852
22051,70010,0.002030585,0.007946432,0.000183621,0.002538948
22051,70054,0.008844536,0.013472631,0.000367242,0.008934526
22051,70033,0.005782244,0.024807390,0.000183621,0.007432047
22051,70001,0.093786784,0.073534751,0.103286816,0.092185504
22051,70056,0.074554842,0.051429954,0.089147999,0.072890303
22051,70073,0.009796519,0.011415433,0.000183621,0.009537124
22051,70181,0.003690694,0.009801944,0.000183621,0.004145877
22051,70055,0.005196048,0.016215562,0.000183621,0.006074192
22051,70006,0.032353369,0.048202977,0.085842820,0.036272407
22051,70002,0.046332988,0.114880400,0.084282042,0.054820386
22051,70053,0.036733431,0.054253560,0.031950055,0.038269016
22051,70072,0.106378289,0.064660562,0.039111274,0.099280096
22051,70123,0.063979854,0.076560042,0.084006610,0.066109062
22053,70648,0.016717546,0.000988142,0.007905138,0.015509552
22053,70581,0.020787905,0.012845850,0.003952569,0.019969380
22053,70640,0.000145370,0.000000000,0.003952569,0.000199694
22053,70650,0.000218055,0.000000000,0.003952569,0.000266258
22053,70549,0.135702864,0.109683794,0.146245059,0.134127671
22053,70532,0.037796191,0.017786561,0.007905138,0.035944885
22053,70611,0.000944905,0.001976285,0.000000000,0.000998469
22053,70647,0.097906672,0.013833992,0.019762846,0.090927245
22053,70657,0.010248583,0.003952569,0.000000000,0.009651867
22053,70591,0.176043030,0.129446640,0.090909091,0.171470412
22053,70546,0.503488879,0.709486166,0.715415020,0.520934567
22055,70505,0.008460488,0.068788110,0.000521105,0.014976469
22055,70517,0.002246803,0.000000000,0.000781657,0.001956226
22055,70520,0.067568680,0.019626524,0.019541428,0.060912338
22055,70583,0.051297878,0.050241362,0.018499218,0.050287764
22055,70596,0.014443731,0.033091972,0.000521105,0.016145951
22055,70501,0.113566408,0.113185976,0.125325690,0.113843842
22055,70592,0.089699274,0.037601626,0.057842626,0.083019109
22055,70558,0.003473080,0.003747459,0.000260552,0.003416308
22055,70502,0.011258703,0.035442073,0.000521105,0.013665230
22055,70503,0.106793080,0.147167175,0.108650339,0.111348945
22055,70529,0.046145869,0.011178862,0.073475769,0.042987355
22055,70525,0.001316807,0.000000000,0.000000000,0.001134044
22055,70560,0.000172831,0.000063516,0.000000000,0.000155931
22055,70509,0.014921074,0.033917683,0.000521105,0.016649183
22055,70506,0.167423831,0.109311484,0.237623762,0.162848719
22055,70555,0.001209817,0.000190549,0.000521105,0.001077342
22055,70518,0.059544385,0.083904980,0.048462741,0.061961329
22055,70507,0.065766300,0.034616362,0.056279312,0.062032207
22055,70508,0.161119615,0.181529472,0.249609171,0.165804321
22055,70598,0.006411206,0.036140752,0.000521105,0.009568496
22055,70578,0.007160140,0.000254065,0.000000000,0.006194715
22055,70504,0.000000000,0.000000000,0.000521105,0.000014176
22057,70345,0.090495244,0.100000000,0.042806183,0.090145775
22057,70354,0.041641709,0.030078125,0.014268728,0.040475874
22057,70030,0.005438819,0.004687500,0.004756243,0.005383491
22057,70377,0.003282459,0.000390625,0.000000000,0.003057291
22057,70355,0.009895297,0.000781250,0.007134364,0.009326953
22057,70364,0.059443659,0.032812500,0.005945303,0.056936506
22057,70373,0.060977071,0.051562500,0.027348395,0.059816563
22057,70371,0.000000000,0.000000000,0.001189061,0.000022154
22057,70357,0.032920430,0.112500000,0.024970273,0.037285657
22057,70301,0.448379136,0.506250000,0.631391201,0.455071115
22057,70394,0.136569471,0.092578125,0.080856124,0.133036466
22057,70359,0.032177684,0.002343750,0.007134364,0.030019053
22057,70343,0.004839830,0.003125000,0.001189061,0.004674554
22057,70375,0.001868845,0.001171875,0.001189061,0.001816651
22057,70374,0.072070345,0.061718750,0.149821641,0.072931898
22059,71441,0.005958292,0.000000000,0.000000000,0.005680742
22059,71435,0.000397219,0.000000000,0.000000000,0.000378716
22059,71371,0.164846077,0.134020619,0.038461538,0.162469229
22059,71479,0.035749752,0.010309278,0.057692308,0.035031244
22059,71342,0.536047666,0.675257732,0.711538462,0.542889604
22059,71480,0.000000000,0.000000000,0.019230769,0.000189358
22059,71465,0.229195631,0.159793814,0.134615385,0.225714827
22059,71343,0.027805362,0.020618557,0.038461538,0.027646279
22061,71235,0.077862340,0.023907667,0.015929204,0.071696711
22061,71241,0.000459982,0.000000000,0.000000000,0.000408846
22061,71272,0.000000000,0.000412201,0.000000000,0.000037168
22061,71273,0.078573221,0.195383347,0.003539823,0.087530199
22061,71275,0.042360124,0.016900247,0.046017699,0.040141238
22061,71003,0.000041817,0.000000000,0.000000000,0.000037168
22061,71245,0.092247219,0.106760099,0.127433628,0.094294741
22061,71270,0.630927490,0.629431162,0.798230088,0.634305891
22061,71001,0.008446935,0.001648805,0.000000000,0.007656569
22061,71227,0.065401020,0.025556472,0.008849558,0.060620702
22061,71234,0.003679853,0.000000000,0.000000000,0.003270768
22063,70422,0.000113683,0.000000000,0.000000000,0.000106955
22063,70403,0.009971579,0.003264773,0.007407407,0.009625963
22063,70727,0.025611043,0.109696376,0.002469136,0.029259870
22063,70744,0.032773041,0.007508978,0.023456790,0.031475370
22063,70726,0.406414941,0.495919034,0.591358025,0.412892678
22063,70774,0.002501015,0.000652955,0.004938272,0.002444689
22063,70453,0.001055623,0.000000000,0.000000000,0.000993155
22063,70786,0.000000000,0.000326477,0.000000000,0.000015279
22063,70443,0.017149817,0.000979432,0.002469136,0.016211343
22063,70462,0.043930166,0.021873980,0.025925926,0.042675101
22063,70785,0.175136013,0.197845250,0.179012346,0.176246791
22063,70733,0.013804304,0.005550114,0.002469136,0.013277717
22063,70706,0.135704425,0.071825008,0.060493827,0.131784012
22063,70711,0.026520503,0.025138753,0.040740741,0.026631830
22063,70466,0.003946407,0.000979432,0.000000000,0.003758709
22063,70449,0.029460008,0.021547502,0.018518519,0.028954284
22063,70754,0.075907430,0.036891936,0.040740741,0.073646254
22065,71233,0.000207426,0.000000000,0.009900990,0.000367715
22065,71232,0.077784692,0.046421663,0.000000000,0.073359073
22065,71237,0.001451981,0.000000000,0.000000000,0.001287001
22065,71282,0.920555901,0.953578337,0.990099010,0.924986211
22067,71223,0.013885692,0.007201646,0.010638298,0.013403305
22067,71220,0.842347526,0.932098765,0.861702128,0.848663215
22067,71264,0.018642117,0.014403292,0.010638298,0.018296575
22067,71250,0.007671653,0.011316872,0.010638298,0.007942699
22067,71261,0.055082470,0.025720165,0.053191489,0.053045883
22067,71269,0.000153433,0.000000000,0.000000000,0.000141834
22067,71229,0.041273494,0.009259259,0.053191489,0.039146160
22067,71280,0.020943613,0.000000000,0.000000000,0.019360329
22069,71065,0.000695031,0.000000000,0.000000000,0.000623914
22069,71469,0.059226530,0.010171306,0.014018692,0.054280494
22069,71456,0.026262225,0.003211991,0.021028037,0.024243505
22069,71031,0.017772924,0.003747323,0.002336449,0.016310887
22069,71070,0.019162985,0.012847966,0.014018692,0.018539151
22069,71019,0.011517649,0.003747323,0.004672897,0.010740229
22069,71450,0.017028248,0.002676660,0.000000000,0.015508713
22069,71414,0.000000000,0.000000000,0.002336449,0.000044565
22069,71066,0.000000000,0.000000000,0.002336449,0.000044565
22069,71063,0.000049645,0.000000000,0.000000000,0.000044565
22069,71002,0.007049595,0.000000000,0.002336449,0.006372833
22069,71452,0.001936156,0.001070664,0.000000000,0.001827176
22069,71427,0.001737576,0.000000000,0.000000000,0.001559784
22069,71455,0.001141836,0.000000000,0.002336449,0.001069566
22069,71447,0.013503450,0.002141328,0.000000000,0.012300013
22069,71416,0.022538847,0.006959315,0.021028037,0.021213067
22069,71497,0.000000000,0.000535332,0.000000000,0.000044565
22069,71016,0.000446805,0.000000000,0.000000000,0.000401087
22069,71428,0.000000000,0.000000000,0.002336449,0.000044565
22069,71434,0.000000000,0.000000000,0.002336449,0.000044565
22069,71411,0.072680336,0.032655246,0.042056075,0.068764205
22069,71468,0.010524748,0.004817987,0.002336449,0.009893489
22069,71458,0.037680584,0.112955032,0.004672897,0.043317438
22069,71457,0.679044829,0.802462527,0.859813084,0.692767057
22071,70113,0.026313446,0.038676108,0.041036998,0.027746601
22071,70121,0.000018748,0.000000000,0.000000000,0.000016690
22071,70172,0.000356221,0.000429139,0.000260552,0.000358828
22071,70150,0.003070058,0.005686085,0.000260552,0.003183557
22071,70156,0.002587286,0.004613239,0.000260552,0.002670350
22071,70190,0.002362304,0.010996674,0.000260552,0.002966591
22071,70170,0.000000000,0.006168866,0.000521105,0.000496518
22071,70148,0.000000000,0.000053642,0.000000000,0.000004172
22071,70126,0.057801463,0.040446304,0.052501303,0.056281789
22071,70128,0.034642444,0.007563566,0.006383533,0.031631125
22071,70131,0.057440556,0.014912563,0.039864513,0.053569715
22071,70163,0.000000000,0.006276151,0.000390829,0.000500691
22071,70152,0.002531040,0.006329793,0.000260552,0.002753798
22071,70185,0.006276043,0.011854951,0.000260552,0.006517322
22071,70158,0.003135678,0.006329793,0.000260552,0.003292040
22071,70116,0.041377823,0.049940993,0.108389786,0.044190112
22071,70177,0.007724360,0.005471516,0.000260552,0.007310082
22071,70179,0.007485318,0.019579444,0.000260552,0.008194635
22071,70145,0.000000000,0.000000000,0.000130276,0.000004172
22071,70141,0.000000000,0.000053642,0.000000000,0.000004172
22071,70178,0.001312391,0.003379466,0.000260552,0.001439485
22071,70153,0.004101223,0.006061581,0.000260552,0.004130697
22071,70127,0.047944467,0.034974788,0.052240750,0.047073255
22071,70118,0.077290474,0.045971462,0.076862949,0.074840718
22071,70124,0.048277252,0.019150306,0.017978114,0.045041286
22071,70125,0.038935838,0.033848300,0.026706618,0.038148446
22071,70130,0.053775234,0.160444158,0.136529442,0.064722597
22071,70182,0.005066768,0.007188070,0.000260552,0.005077837
22071,70186,0.004002794,0.004827808,0.000260552,0.003947110
22071,70176,0.002259188,0.003647677,0.000260552,0.002303176
22071,70174,0.008933635,0.016629117,0.000260552,0.009254430
22071,70112,0.022334088,0.071666130,0.037780094,0.026665943
22071,70117,0.077323284,0.043396631,0.029702970,0.073159232
22071,70129,0.017609479,0.016575475,0.007686295,0.017211237
22071,70151,0.002826328,0.005900654,0.000260552,0.002983281
22071,70165,0.000000000,0.000053642,0.000000000,0.000004172
22071,70175,0.007358766,0.010352966,0.000260552,0.007364323
22071,70114,0.055579772,0.045381397,0.064226159,0.055063442
22071,70119,0.100149519,0.106587276,0.117118291,0.101193730
22071,70122,0.076442107,0.029395988,0.034783742,0.071448539
22071,70115,0.089884744,0.076118442,0.143434080,0.090529021
22071,70146,0.000000000,0.000536423,0.000390829,0.000054241
22071,70184,0.002770083,0.013356936,0.000260552,0.003513179
22071,70139,0.000000000,0.004559597,0.000390829,0.000367173
22071,70157,0.002699776,0.004613239,0.000260552,0.002770488
22073,71213,0.004004382,0.004090444,0.000734484,0.003914798
22073,71203,0.218238827,0.137370753,0.250459053,0.211377107
22073,71291,0.209033785,0.188160436,0.247888358,0.208177090
22073,71210,0.017138252,0.026815135,0.000734484,0.017583602
22073,71418,0.001561457,0.000113623,0.000000000,0.001374578
22073,71229,0.002241447,0.000000000,0.000734484,0.001979392
22073,71212,0.000000000,0.000227247,0.000000000,0.000021993
22073,71207,0.014430887,0.034882400,0.000734484,0.016000088
22073,71238,0.013347941,0.002045222,0.001468968,0.011898347
22073,71225,0.043519323,0.009317123,0.012118986,0.039268944
22073,71292,0.136891945,0.089080786,0.131839882,0.132113441
22073,71202,0.144699231,0.083854107,0.090341535,0.137182885
22073,71209,0.000000000,0.000113623,0.000000000,0.000010997
22073,71281,0.000000000,0.000000000,0.000367242,0.000010997
22073,71294,0.020311536,0.053289399,0.000734484,0.022916964
22073,71227,0.000780729,0.000113623,0.001468968,0.000736774
22073,71234,0.005062143,0.000795364,0.000000000,0.004497619
22073,71211,0.018233790,0.060334053,0.000734484,0.021784312
22073,71240,0.000000000,0.000000000,0.000367242,0.000010997
22073,71280,0.015702719,0.009203500,0.008446566,0.014856439
22073,71201,0.134801607,0.300193160,0.250826295,0.154282635
22075,70037,0.702410640,0.789014821,0.929906542,0.714555300
22075,70041,0.122286875,0.088927637,0.023364486,0.117410568
22075,70082,0.000000000,0.000000000,0.009345794,0.000164096
22075,70040,0.093747114,0.028770706,0.014018692,0.086232360
22075,70143,0.000000000,0.000871840,0.000000000,0.000082048
22075,70093,0.000092362,0.000000000,0.000000000,0.000082048
22075,70091,0.006188233,0.049694856,0.004672897,0.010255989
22075,70050,0.000000000,0.000000000,0.004672897,0.000082048
22075,70083,0.075274776,0.042720139,0.014018692,0.071135543
22077,70757,0.048560565,0.006578947,0.000000000,0.046172789
22077,70755,0.045084193,0.010964912,0.000000000,0.043094603
22077,70729,0.011298207,0.000000000,0.023529412,0.010876257
22077,70752,0.039435090,0.019736842,0.000000000,0.038169505
22077,70759,0.045736013,0.019736842,0.000000000,0.044120665
22077,70767,0.000325910,0.000000000,0.000000000,0.000307819
22077,70736,0.027919609,0.000000000,0.011764706,0.026472399
22077,70762,0.049103748,0.004385965,0.058823529,0.047096245
22077,70749,0.079630636,0.035087719,0.023529412,0.077057254
22077,70715,0.058011950,0.037280702,0.000000000,0.056536015
22077,70732,0.020097773,0.004385965,0.011764706,0.019289965
22077,70747,0.000000000,0.004385965,0.000000000,0.000205212
22077,70756,0.012167300,0.000000000,0.011764706,0.011594500
22077,70760,0.372732211,0.774122807,0.811764706,0.395341679
22077,70753,0.041173275,0.065789474,0.000000000,0.041965935
22077,70773,0.006735470,0.004385965,0.000000000,0.006566797
22077,70783,0.141988050,0.013157895,0.047058824,0.135132362
22079,71351,0.000688802,0.000000000,0.000000000,0.000607307
22079,71423,0.004117159,0.000571919,0.000000000,0.003685249
22079,71322,0.000140891,0.000000000,0.000000000,0.000124222
22079,71455,0.001158440,0.000285959,0.000000000,0.001048985
22079,71309,0.018002787,0.026165285,0.001267427,0.018426247
22079,71306,0.015466742,0.049613955,0.001267427,0.018453852
22079,71485,0.015858107,0.005004289,0.010773131,0.014699590
22079,71302,0.107719282,0.085215899,0.093789607,0.105243544
22079,71472,0.002144680,0.000000000,0.000633714,0.001904736
22079,71348,0.000000000,0.000000000,0.000633714,0.000013802
22079,71405,0.038776437,0.022018873,0.034220532,0.037059530
22079,71303,0.165015107,0.187589362,0.356780735,0.171370996
22079,71438,0.006574931,0.001572777,0.000000000,0.005948848
22079,71448,0.000000000,0.000000000,0.000633714,0.000013802
22079,71467,0.000234819,0.000000000,0.000000000,0.000207036
22079,71466,0.003694485,0.000428939,0.001901141,0.003340189
22079,71315,0.022887021,0.074635402,0.001267427,0.027411630
22079,71424,0.008516101,0.000571919,0.000633714,0.007577535
22079,71301,0.159911708,0.316128110,0.263624842,0.177250832
22079,71359,0.000000000,0.000142980,0.000000000,0.000013802
22079,71360,0.250317006,0.166142408,0.183143219,0.240728216
22079,71307,0.016734764,0.030454675,0.001267427,0.017722323
22079,71330,0.000000000,0.000000000,0.000633714,0.000013802
22079,71325,0.001862897,0.000714898,0.001901141,0.001752909
22079,70656,0.003553594,0.000285959,0.000000000,0.003160757
22079,71427,0.001956825,0.000285959,0.001901141,0.001794316
22079,71463,0.002817827,0.000142980,0.000633714,0.002512043
22079,71430,0.014214374,0.004861310,0.001901141,0.013043298
22079,71365,0.000000000,0.000000000,0.000633714,0.000013802
22079,71477,0.000000000,0.000000000,0.000633714,0.000013802
22079,71323,0.000187855,0.000000000,0.000000000,0.000165629
22079,71447,0.007310697,0.003002574,0.000633714,0.006749389
22079,71346,0.012680224,0.004146411,0.003168568,0.011649253
22079,71433,0.022699166,0.002573635,0.009505703,0.020469007
22079,71409,0.046024515,0.014012010,0.010773131,0.042166430
22079,71328,0.048732760,0.003431513,0.015842839,0.043643290
22081,71034,0.028751369,0.000000000,0.041666667,0.027130791
22081,71019,0.878422782,0.935064935,0.958333333,0.882262606
22081,71068,0.063253012,0.021645022,0.000000000,0.060404402
22081,71052,0.010405257,0.004329004,0.000000000,0.009982083
22081,71115,0.019167579,0.038961039,0.000000000,0.020220118
22083,71418,0.031752752,0.001011122,0.000000000,0.028382838
22083,71264,0.025508044,0.000000000,0.011904762,0.022913720
22083,71237,0.003916173,0.002022245,0.000000000,0.003677511
22083,71279,0.000000000,0.000000000,0.005952381,0.000094295
22083,71218,0.000000000,0.000000000,0.005952381,0.000094295
22083,71269,0.589754445,0.539939333,0.666666667,0.586327204
22083,71232,0.269792549,0.395348837,0.255952381,0.281282414
22083,71259,0.079276037,0.061678463,0.053571429,0.077227723
22085,71439,0.017819875,0.000000000,0.000000000,0.016709318
22085,71486,0.154599454,0.062146893,0.108333333,0.149254855
22085,71469,0.022154439,0.007062147,0.016666667,0.021300617
22085,71450,0.013726120,0.007062147,0.008333333,0.013322294
22085,71429,0.143361695,0.066384181,0.183333333,0.139620653
22085,71460,0.000000000,0.000000000,0.008333333,0.000075267
22085,71449,0.440038529,0.778248588,0.400000000,0.457699834
22085,71419,0.080510515,0.025423729,0.041666667,0.077224146
22085,71426,0.000000000,0.000000000,0.008333333,0.000075267
22085,71406,0.010515332,0.008474576,0.008333333,0.010386873
22085,71468,0.000160539,0.000000000,0.000000000,0.000150534
22085,71462,0.072082196,0.016949153,0.008333333,0.068568418
22085,71065,0.041659978,0.021186441,0.191666667,0.041923830
22085,71403,0.003371328,0.007062147,0.016666667,0.003688093
22087,70032,0.097599929,0.140472078,0.128888889,0.101430690
22087,70075,0.121245730,0.059873345,0.057777778,0.115256683
22087,70092,0.172441329,0.062176166,0.125925926,0.163507394
22087,70043,0.460760392,0.669545193,0.671111111,0.480984250
22087,70040,0.004347633,0.004029937,0.000000000,0.004207911
22087,70085,0.143604986,0.063903282,0.016296296,0.134613073
22089,70031,0.042745832,0.020278834,0.003436426,0.040424939
22089,70079,0.056239934,0.077313054,0.025773196,0.056857518
22089,70070,0.268053802,0.238276299,0.092783505,0.262125492
22089,70087,0.155051582,0.247782003,0.245704467,0.162972984
22089,70068,0.033299961,0.005703422,0.000000000,0.030796164
22089,70080,0.018935272,0.014575412,0.008591065,0.018421995
22089,70057,0.093239890,0.076045627,0.030927835,0.090717384
22089,70039,0.031079963,0.055766793,0.065292096,0.033422194
22089,70030,0.056762286,0.011406844,0.018900344,0.053037839
22089,70047,0.244591477,0.252851711,0.506872852,0.251183703
22089,70078,0.000000000,0.000000000,0.001718213,0.000039788
